Dataset_ID,Buyer_ID,Registration_Date,Search_History,View_History,Wishlist,Favorite,Purchase_History,Recommended_Products,Recommendation_Type,Recommendation_Reason,Confidence_Score,Ground_Truth,Business_Rule,Scenario_Type,Created_Date,Version,Search_History_list,Search_History_count,View_History_list,View_History_count,Wishlist_list,Wishlist_count,Favorite_list,Favorite_count,Purchase_History_list,Purchase_History_count,Recommended_Products_list,Recommended_Products_count
CS000140,BYRNEW00140,2026-08-01,,,,,,PRD001740 | PRD001619 | PRD002483 | PRD002336,Trending Products,"Cold start - no user history, fallback to Trending Products",0.74,Recommended (Trending Products),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001740', 'PRD001619', 'PRD002483', 'PRD002336']",4
CS000141,BYRNEW00141,2026-08-05,,,,,,PRD001637 | PRD002067 | PRD000990 | PRD002634 | PRD002198,Popular Products,"Cold start - no user history, fallback to Popular Products",0.57,Recommended (Popular Products),BR006,COLD_START,2026-07-18,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001637', 'PRD002067', 'PRD000990', 'PRD002634', 'PRD002198']",5
CS000142,BYRNEW00142,2026-07-31,,,,,,PRD001025 | PRD001809 | PRD000062 | PRD002144 | PRD000659,Best Seller,"Cold start - no user history, fallback to Best Seller",0.7,Recommended (Best Seller),BR006,COLD_START,2026-07-29,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001025', 'PRD001809', 'PRD000062', 'PRD002144', 'PRD000659']",5
CS000143,BYRNEW00143,2026-08-02,,,,,,PRD002157 | PRD002980 | PRD001585 | PRD002381 | PRD002937,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.61,Recommended (New Arrivals),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002157', 'PRD002980', 'PRD001585', 'PRD002381', 'PRD002937']",5
CS000144,BYRNEW00144,2026-08-03,,,,,,PRD001914 | PRD001726 | PRD001587 | PRD002869 | PRD001278,Trending Products,"Cold start - no user history, fallback to Trending Products",0.67,Recommended (Trending Products),BR006,COLD_START,2026-07-16,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001914', 'PRD001726', 'PRD001587', 'PRD002869', 'PRD001278']",5
CS000145,BYRNEW00145,2026-08-04,,,,,,PRD001130 | PRD001374 | PRD000513 | PRD001362 | PRD000250 | PRD000982 | PRD000902,Best Seller,"Cold start - no user history, fallback to Best Seller",0.74,Recommended (Best Seller),BR006,COLD_START,2026-07-21,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001130', 'PRD001374', 'PRD000513', 'PRD001362', 'PRD000250', 'PRD000982', 'PRD000902']",7
CS000146,BYRNEW00146,2026-08-02,,,,,,PRD002674 | PRD001906 | PRD002067 | PRD000836 | PRD002675 | PRD002508 | PRD000566 | PRD001525,Popular Products,"Cold start - no user history, fallback to Popular Products",0.64,Recommended (Popular Products),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002674', 'PRD001906', 'PRD002067', 'PRD000836', 'PRD002675', 'PRD002508', 'PRD000566', 'PRD001525']",8
CS000147,BYRNEW00147,2026-08-04,,,,,,PRD002870 | PRD001946 | PRD000486 | PRD000480,Trending Products,"Cold start - no user history, fallback to Trending Products",0.6,Recommended (Trending Products),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002870', 'PRD001946', 'PRD000486', 'PRD000480']",4
CS000148,BYRNEW00148,2026-08-02,,,,,,PRD000446 | PRD001853 | PRD001097 | PRD002474 | PRD000415 | PRD000894 | PRD001708 | PRD001760,Trending Products,"Cold start - no user history, fallback to Trending Products",0.7,Recommended (Trending Products),BR006,COLD_START,2026-07-13,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000446', 'PRD001853', 'PRD001097', 'PRD002474', 'PRD000415', 'PRD000894', 'PRD001708', 'PRD001760']",8
CS000149,BYRNEW00149,2026-08-05,,,,,,PRD001194 | PRD001282 | PRD001737,Best Seller,"Cold start - no user history, fallback to Best Seller",0.57,Recommended (Best Seller),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001194', 'PRD001282', 'PRD001737']",3
CS000150,BYRNEW00150,2026-08-03,,,,,,PRD002952 | PRD002541 | PRD001888 | PRD002143 | PRD001395 | PRD000341 | PRD002004,Trending Products,"Cold start - no user history, fallback to Trending Products",0.59,Recommended (Trending Products),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002952', 'PRD002541', 'PRD001888', 'PRD002143', 'PRD001395', 'PRD000341', 'PRD002004']",7
CS000151,BYRNEW00151,2026-07-31,,,,,,PRD001551 | PRD000519 | PRD001844 | PRD001008 | PRD001805 | PRD001853,Trending Products,"Cold start - no user history, fallback to Trending Products",0.55,Recommended (Trending Products),BR006,COLD_START,2026-08-06,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001551', 'PRD000519', 'PRD001844', 'PRD001008', 'PRD001805', 'PRD001853']",6
CS000152,BYRNEW00152,2026-08-03,,,,,,PRD000494 | PRD001161 | PRD000447 | PRD001412 | PRD001805 | PRD001324 | PRD000519,Trending Products,"Cold start - no user history, fallback to Trending Products",0.66,Recommended (Trending Products),BR006,COLD_START,2026-07-30,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000494', 'PRD001161', 'PRD000447', 'PRD001412', 'PRD001805', 'PRD001324', 'PRD000519']",7
CS000153,BYRNEW00153,2026-08-06,,,,,,PRD001054 | PRD002513 | PRD001057 | PRD000647,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.74,Recommended (New Arrivals),BR006,COLD_START,2026-07-24,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001054', 'PRD002513', 'PRD001057', 'PRD000647']",4
CS000154,BYRNEW00154,2026-08-02,,,,,,PRD002336 | PRD002327 | PRD000496 | PRD000604 | PRD002239 | PRD000778,Trending Products,"Cold start - no user history, fallback to Trending Products",0.75,Recommended (Trending Products),BR006,COLD_START,2026-07-29,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002336', 'PRD002327', 'PRD000496', 'PRD000604', 'PRD002239', 'PRD000778']",6
CS000155,BYRNEW00155,2026-08-05,,,,,,PRD002662 | PRD002629 | PRD002729 | PRD000783 | PRD000101 | PRD001926 | PRD000389 | PRD002807,Best Seller,"Cold start - no user history, fallback to Best Seller",0.55,Recommended (Best Seller),BR006,COLD_START,2026-07-19,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002662', 'PRD002629', 'PRD002729', 'PRD000783', 'PRD000101', 'PRD001926', 'PRD000389', 'PRD002807']",8
CS000156,BYRNEW00156,2026-08-06,,,,,,PRD001104 | PRD000597 | PRD001356 | PRD000654 | PRD001271,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.5,Recommended (New Arrivals),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001104', 'PRD000597', 'PRD001356', 'PRD000654', 'PRD001271']",5
CS000157,BYRNEW00157,2026-07-31,,,,,,PRD001906 | PRD002694 | PRD001704 | PRD002198 | PRD002255 | PRD002783 | PRD001069,Popular Products,"Cold start - no user history, fallback to Popular Products",0.75,Recommended (Popular Products),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001906', 'PRD002694', 'PRD001704', 'PRD002198', 'PRD002255', 'PRD002783', 'PRD001069']",7
CS000158,BYRNEW00158,2026-08-02,,,,,,PRD000583 | PRD000698 | PRD002728 | PRD001726 | PRD002547 | PRD001824 | PRD000750 | PRD002315,Trending Products,"Cold start - no user history, fallback to Trending Products",0.72,Recommended (Trending Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000583', 'PRD000698', 'PRD002728', 'PRD001726', 'PRD002547', 'PRD001824', 'PRD000750', 'PRD002315']",8
CS000159,BYRNEW00159,2026-08-03,,,,,,PRD000699 | PRD002855 | PRD001446 | PRD001014 | PRD001236 | PRD000204,Trending Products,"Cold start - no user history, fallback to Trending Products",0.61,Recommended (Trending Products),BR006,COLD_START,2026-07-13,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000699', 'PRD002855', 'PRD001446', 'PRD001014', 'PRD001236', 'PRD000204']",6
CS000160,BYRNEW00160,2026-08-06,,,,,,PRD001060 | PRD000171 | PRD002996 | PRD002540 | PRD002021 | PRD000798,Popular Products,"Cold start - no user history, fallback to Popular Products",0.68,Recommended (Popular Products),BR006,COLD_START,2026-07-24,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001060', 'PRD000171', 'PRD002996', 'PRD002540', 'PRD002021', 'PRD000798']",6
CS000161,BYRNEW00161,2026-07-31,,,,,,PRD000865 | PRD000956 | PRD000475 | PRD001446,Trending Products,"Cold start - no user history, fallback to Trending Products",0.65,Recommended (Trending Products),BR006,COLD_START,2026-07-22,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000865', 'PRD000956', 'PRD000475', 'PRD001446']",4
CS000162,BYRNEW00162,2026-08-06,,,,,,PRD001207 | PRD001603 | PRD001004,Popular Products,"Cold start - no user history, fallback to Popular Products",0.6,Recommended (Popular Products),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001207', 'PRD001603', 'PRD001004']",3
CS000163,BYRNEW00163,2026-08-05,,,,,,PRD002674 | PRD000307 | PRD001301 | PRD001385 | PRD002198 | PRD002781 | PRD001897 | PRD000443,Popular Products,"Cold start - no user history, fallback to Popular Products",0.68,Recommended (Popular Products),BR006,COLD_START,2026-07-30,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002674', 'PRD000307', 'PRD001301', 'PRD001385', 'PRD002198', 'PRD002781', 'PRD001897', 'PRD000443']",8
CS000164,BYRNEW00164,2026-08-02,,,,,,PRD000099 | PRD000008 | PRD001324 | PRD000303 | PRD002817 | PRD001249 | PRD000356 | PRD000639,Popular Products,"Cold start - no user history, fallback to Popular Products",0.53,Recommended (Popular Products),BR006,COLD_START,2026-07-11,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000099', 'PRD000008', 'PRD001324', 'PRD000303', 'PRD002817', 'PRD001249', 'PRD000356', 'PRD000639']",8
CS000165,BYRNEW00165,2026-08-01,,,,,,PRD002625 | PRD002678 | PRD001603 | PRD000412,Popular Products,"Cold start - no user history, fallback to Popular Products",0.64,Recommended (Popular Products),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002625', 'PRD002678', 'PRD001603', 'PRD000412']",4
CS000166,BYRNEW00166,2026-07-30,,,,,,PRD000310 | PRD001907 | PRD000475 | PRD001070,Trending Products,"Cold start - no user history, fallback to Trending Products",0.67,Recommended (Trending Products),BR006,COLD_START,2026-07-16,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000310', 'PRD001907', 'PRD000475', 'PRD001070']",4
CS000167,BYRNEW00167,2026-08-06,,,,,,PRD002422 | PRD001665 | PRD002496 | PRD002730 | PRD001651,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.65,Recommended (New Arrivals),BR006,COLD_START,2026-07-17,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002422', 'PRD001665', 'PRD002496', 'PRD002730', 'PRD001651']",5
CS000168,BYRNEW00168,2026-08-02,,,,,,PRD002879 | PRD001619 | PRD002479 | PRD001837 | PRD001340 | PRD000534 | PRD001896,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.65,Recommended (New Arrivals),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002879', 'PRD001619', 'PRD002479', 'PRD001837', 'PRD001340', 'PRD000534', 'PRD001896']",7
CS000169,BYRNEW00169,2026-07-31,,,,,,PRD000494 | PRD000685 | PRD000101 | PRD002932 | PRD000931 | PRD000686,Best Seller,"Cold start - no user history, fallback to Best Seller",0.7,Recommended (Best Seller),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000494', 'PRD000685', 'PRD000101', 'PRD002932', 'PRD000931', 'PRD000686']",6
CS000170,BYRNEW00170,2026-08-01,,,,,,PRD000865 | PRD000778 | PRD001581 | PRD000363 | PRD000527 | PRD000807,Trending Products,"Cold start - no user history, fallback to Trending Products",0.72,Recommended (Trending Products),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000865', 'PRD000778', 'PRD001581', 'PRD000363', 'PRD000527', 'PRD000807']",6
CS000171,BYRNEW00171,2026-08-04,,,,,,PRD002069 | PRD001395 | PRD000922,Trending Products,"Cold start - no user history, fallback to Trending Products",0.62,Recommended (Trending Products),BR006,COLD_START,2026-07-19,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002069', 'PRD001395', 'PRD000922']",3
CS000172,BYRNEW00172,2026-07-31,,,,,,PRD001556 | PRD001612 | PRD000784 | PRD002861 | PRD001127 | PRD001459 | PRD000545 | PRD000785,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-21,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001556', 'PRD001612', 'PRD000784', 'PRD002861', 'PRD001127', 'PRD001459', 'PRD000545', 'PRD000785']",8
CS000173,BYRNEW00173,2026-08-04,,,,,,PRD001236 | PRD002796 | PRD000094 | PRD001805,Trending Products,"Cold start - no user history, fallback to Trending Products",0.68,Recommended (Trending Products),BR006,COLD_START,2026-07-27,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001236', 'PRD002796', 'PRD000094', 'PRD001805']",4
CS000174,BYRNEW00174,2026-07-31,,,,,,PRD002634 | PRD000099 | PRD000008 | PRD002526,Popular Products,"Cold start - no user history, fallback to Popular Products",0.56,Recommended (Popular Products),BR006,COLD_START,2026-07-25,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002634', 'PRD000099', 'PRD000008', 'PRD002526']",4
CS000175,BYRNEW00175,2026-08-06,,,,,,PRD001553 | PRD002757 | PRD000678,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.63,Recommended (New Arrivals),BR006,COLD_START,2026-07-11,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001553', 'PRD002757', 'PRD000678']",3
CS000176,BYRNEW00176,2026-08-03,,,,,,PRD000824 | PRD000542 | PRD001728 | PRD000618 | PRD001596 | PRD000036,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.74,Recommended (New Arrivals),BR006,COLD_START,2026-07-29,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000824', 'PRD000542', 'PRD001728', 'PRD000618', 'PRD001596', 'PRD000036']",6
CS000177,BYRNEW00177,2026-08-06,,,,,,PRD002159 | PRD000559 | PRD002149,Trending Products,"Cold start - no user history, fallback to Trending Products",0.75,Recommended (Trending Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002159', 'PRD000559', 'PRD002149']",3
CS000178,BYRNEW00178,2026-07-31,,,,,,PRD001943 | PRD000893 | PRD001906 | PRD002149,Trending Products,"Cold start - no user history, fallback to Trending Products",0.71,Recommended (Trending Products),BR006,COLD_START,2026-07-29,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001943', 'PRD000893', 'PRD001906', 'PRD002149']",4
CS000179,BYRNEW00179,2026-08-03,,,,,,PRD000760 | PRD001482 | PRD001589 | PRD000202 | PRD000031 | PRD001099,Popular Products,"Cold start - no user history, fallback to Popular Products",0.69,Recommended (Popular Products),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000760', 'PRD001482', 'PRD001589', 'PRD000202', 'PRD000031', 'PRD001099']",6
CS000180,BYRNEW00180,2026-07-30,,,,,,PRD001556 | PRD001249 | PRD000361 | PRD000836 | PRD001324 | PRD000547 | PRD000945,Popular Products,"Cold start - no user history, fallback to Popular Products",0.66,Recommended (Popular Products),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001556', 'PRD001249', 'PRD000361', 'PRD000836', 'PRD001324', 'PRD000547', 'PRD000945']",7
CS000181,BYRNEW00181,2026-08-06,,,,,,PRD002870 | PRD001525 | PRD000760 | PRD001583 | PRD001531 | PRD000074,Popular Products,"Cold start - no user history, fallback to Popular Products",0.53,Recommended (Popular Products),BR006,COLD_START,2026-07-22,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002870', 'PRD001525', 'PRD000760', 'PRD001583', 'PRD001531', 'PRD000074']",6
CS000182,BYRNEW00182,2026-07-30,,,,,,PRD000047 | PRD000304 | PRD000977 | PRD001128 | PRD002868 | PRD000075 | PRD001472 | PRD001737,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.53,Recommended (New Arrivals),BR006,COLD_START,2026-07-24,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000047', 'PRD000304', 'PRD000977', 'PRD001128', 'PRD002868', 'PRD000075', 'PRD001472', 'PRD001737']",8
CS000183,BYRNEW00183,2026-08-02,,,,,,PRD000412 | PRD000171 | PRD000547,Popular Products,"Cold start - no user history, fallback to Popular Products",0.61,Recommended (Popular Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000412', 'PRD000171', 'PRD000547']",3
CS000184,BYRNEW00184,2026-08-06,,,,,,PRD002198 | PRD000099 | PRD000509 | PRD000951 | PRD001932 | PRD000497,Popular Products,"Cold start - no user history, fallback to Popular Products",0.61,Recommended (Popular Products),BR006,COLD_START,2026-07-25,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002198', 'PRD000099', 'PRD000509', 'PRD000951', 'PRD001932', 'PRD000497']",6
CS000185,BYRNEW00185,2026-08-03,,,,,,PRD001401 | PRD002776 | PRD002947 | PRD001176 | PRD000801 | PRD002129 | PRD000051,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.65,Recommended (New Arrivals),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001401', 'PRD002776', 'PRD002947', 'PRD001176', 'PRD000801', 'PRD002129', 'PRD000051']",7
CS000186,BYRNEW00186,2026-08-01,,,,,,PRD002775 | PRD000307 | PRD000279 | PRD000254 | PRD002550 | PRD000202 | PRD001531 | PRD001080,Popular Products,"Cold start - no user history, fallback to Popular Products",0.65,Recommended (Popular Products),BR006,COLD_START,2026-07-13,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002775', 'PRD000307', 'PRD000279', 'PRD000254', 'PRD002550', 'PRD000202', 'PRD001531', 'PRD001080']",8
CS000187,BYRNEW00187,2026-08-04,,,,,,PRD002781 | PRD001566 | PRD001456 | PRD001943 | PRD000686 | PRD001946 | PRD001963 | PRD001940,Trending Products,"Cold start - no user history, fallback to Trending Products",0.65,Recommended (Trending Products),BR006,COLD_START,2026-08-06,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002781', 'PRD001566', 'PRD001456', 'PRD001943', 'PRD000686', 'PRD001946', 'PRD001963', 'PRD001940']",8
CS000188,BYRNEW00188,2026-07-30,,,,,,PRD000526 | PRD000804 | PRD002239 | PRD000894,Trending Products,"Cold start - no user history, fallback to Trending Products",0.65,Recommended (Trending Products),BR006,COLD_START,2026-07-07,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000526', 'PRD000804', 'PRD002239', 'PRD000894']",4
CS000189,BYRNEW00189,2026-07-31,,,,,,PRD002669 | PRD000893 | PRD000094,Trending Products,"Cold start - no user history, fallback to Trending Products",0.54,Recommended (Trending Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002669', 'PRD000893', 'PRD000094']",3
CS000190,BYRNEW00190,2026-08-01,,,,,,PRD002109 | PRD002085 | PRD000566 | PRD002775,Popular Products,"Cold start - no user history, fallback to Popular Products",0.74,Recommended (Popular Products),BR006,COLD_START,2026-07-19,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002109', 'PRD002085', 'PRD000566', 'PRD002775']",4
CS000191,BYRNEW00191,2026-07-30,,,,,,PRD002474 | PRD000730 | PRD002952 | PRD000225 | PRD001967 | PRD001888 | PRD000017 | PRD000982,Trending Products,"Cold start - no user history, fallback to Trending Products",0.56,Recommended (Trending Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002474', 'PRD000730', 'PRD002952', 'PRD000225', 'PRD001967', 'PRD001888', 'PRD000017', 'PRD000982']",8
CS000192,BYRNEW00192,2026-08-05,,,,,,PRD002634 | PRD002931 | PRD002553 | PRD000891 | PRD001603 | PRD000993 | PRD002822 | PRD002694,Popular Products,"Cold start - no user history, fallback to Popular Products",0.75,Recommended (Popular Products),BR006,COLD_START,2026-07-15,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002634', 'PRD002931', 'PRD002553', 'PRD000891', 'PRD001603', 'PRD000993', 'PRD002822', 'PRD002694']",8
CS000193,BYRNEW00193,2026-08-05,,,,,,PRD000807 | PRD001736 | PRD001946 | PRD002695 | PRD000922,Trending Products,"Cold start - no user history, fallback to Trending Products",0.74,Recommended (Trending Products),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000807', 'PRD001736', 'PRD001946', 'PRD002695', 'PRD000922']",5
CS000194,BYRNEW00194,2026-07-30,,,,,,PRD001100 | PRD002762 | PRD001485,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.75,Recommended (New Arrivals),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001100', 'PRD002762', 'PRD001485']",3
CS000195,BYRNEW00195,2026-08-06,,,,,,PRD002327 | PRD001668 | PRD001906,Trending Products,"Cold start - no user history, fallback to Trending Products",0.53,Recommended (Trending Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002327', 'PRD001668', 'PRD001906']",3
CS000196,BYRNEW00196,2026-08-06,,,,,,PRD002558 | PRD002279 | PRD001982,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.72,Recommended (New Arrivals),BR006,COLD_START,2026-07-27,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002558', 'PRD002279', 'PRD001982']",3
CS000197,BYRNEW00197,2026-07-30,,,,,,PRD000060 | PRD001788 | PRD001960 | PRD000370,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.64,Recommended (New Arrivals),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000060', 'PRD001788', 'PRD001960', 'PRD000370']",4
CS000198,BYRNEW00198,2026-08-02,,,,,,PRD000273 | PRD002483 | PRD000229 | PRD000814 | PRD002796,Trending Products,"Cold start - no user history, fallback to Trending Products",0.6,Recommended (Trending Products),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000273', 'PRD002483', 'PRD000229', 'PRD000814', 'PRD002796']",5
CS000199,BYRNEW00199,2026-08-03,,,,,,PRD002524 | PRD001385 | PRD001103 | PRD000902 | PRD000868 | PRD000937 | PRD001465 | PRD000858,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.51,Recommended (New Arrivals),BR006,COLD_START,2026-07-13,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002524', 'PRD001385', 'PRD001103', 'PRD000902', 'PRD000868', 'PRD000937', 'PRD001465', 'PRD000858']",8
CS000200,BYRNEW00200,2026-07-30,,,,,,PRD002260 | PRD001876 | PRD001556 | PRD001459,Popular Products,"Cold start - no user history, fallback to Popular Products",0.64,Recommended (Popular Products),BR006,COLD_START,2026-07-11,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002260', 'PRD001876', 'PRD001556', 'PRD001459']",4
CS000201,BYRNEW00201,2026-08-05,,,,,,PRD002884 | PRD002275 | PRD002829 | PRD002297,Best Seller,"Cold start - no user history, fallback to Best Seller",0.55,Recommended (Best Seller),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002884', 'PRD002275', 'PRD002829', 'PRD002297']",4
CS000202,BYRNEW00202,2026-07-31,,,,,,PRD001768 | PRD001886 | PRD001828 | PRD000343 | PRD000446 | PRD002035,Best Seller,"Cold start - no user history, fallback to Best Seller",0.66,Recommended (Best Seller),BR006,COLD_START,2026-07-23,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001768', 'PRD001886', 'PRD001828', 'PRD000343', 'PRD000446', 'PRD002035']",6
CS000203,BYRNEW00203,2026-08-05,,,,,,PRD002248 | PRD002205 | PRD001237 | PRD001858 | PRD001521 | PRD000977 | PRD002014 | PRD000796,Best Seller,"Cold start - no user history, fallback to Best Seller",0.55,Recommended (Best Seller),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002248', 'PRD002205', 'PRD001237', 'PRD001858', 'PRD001521', 'PRD000977', 'PRD002014', 'PRD000796']",8
CS000204,BYRNEW00204,2026-08-04,,,,,,PRD000425 | PRD001782 | PRD000496 | PRD001272 | PRD002728 | PRD002474 | PRD002069 | PRD002038,Trending Products,"Cold start - no user history, fallback to Trending Products",0.61,Recommended (Trending Products),BR006,COLD_START,2026-07-31,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000425', 'PRD001782', 'PRD000496', 'PRD001272', 'PRD002728', 'PRD002474', 'PRD002069', 'PRD002038']",8
CS000205,BYRNEW00205,2026-08-05,,,,,,PRD001324 | PRD000903 | PRD000882,Popular Products,"Cold start - no user history, fallback to Popular Products",0.57,Recommended (Popular Products),BR006,COLD_START,2026-07-19,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001324', 'PRD000903', 'PRD000882']",3
CS000206,BYRNEW00206,2026-08-04,,,,,,PRD000334 | PRD002454 | PRD001465 | PRD001872 | PRD002349 | PRD002706 | PRD002771 | PRD000044,Best Seller,"Cold start - no user history, fallback to Best Seller",0.74,Recommended (Best Seller),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000334', 'PRD002454', 'PRD001465', 'PRD001872', 'PRD002349', 'PRD002706', 'PRD002771', 'PRD000044']",8
CS000207,BYRNEW00207,2026-08-01,,,,,,PRD001557 | PRD001121 | PRD001876 | PRD000443 | PRD000348 | PRD002021 | PRD002540 | PRD000566,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001557', 'PRD001121', 'PRD001876', 'PRD000443', 'PRD000348', 'PRD002021', 'PRD002540', 'PRD000566']",8
CS000208,BYRNEW00208,2026-08-06,,,,,,PRD002853 | PRD001664 | PRD001057,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.55,Recommended (New Arrivals),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002853', 'PRD001664', 'PRD001057']",3
CS000209,BYRNEW00209,2026-07-31,,,,,,PRD000723 | PRD001916 | PRD001215 | PRD001182 | PRD001334,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.65,Recommended (New Arrivals),BR006,COLD_START,2026-07-07,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000723', 'PRD001916', 'PRD001215', 'PRD001182', 'PRD001334']",5
